year;raceId;driverId;constructorId;grid;driverStandPos;driverPoints;constructorStandPos;constructorPoints;driverAvgCircuit;constructorAvgCircuit;driverForm;constructorForm;circuitId;round;podium
2000;169;14;1;2;3.000;58.000;1.000;122.000;8.500;9.821;2.800;2.000;11;12;1
2000;169;15;17;12;10.000;6.000;5.000;12.000;11.000;12.333;11.400;13.800;11;12;0
2000;169;21;22;7;5.000;18.000;4.000;18.000;14.667;10.571;11.800;17.800;11;12;0
2000;169;22;6;5;4.000;49.000;2.000;111.000;15.143;12.143;2.200;12.200;11;12;0
2000;169;23;3;4;6.000;16.000;3.000;24.000;7.667;6.448;10.800;7.800;11;12;0
2000;169;25;22;11;17.000;0.000;4.000;18.000;11.500;10.897;14.800;18.200;11;12;0
2000;169;30;6;1;2.000;62.000;2.000;111.000;8.286;11.862;14.000;9.800;11;12;1
2000;169;35;16;16;7.000;11.000;6.000;12.000;5.750;15.500;7.600;12.400;11;12;0
2000;169;37;21;15;14.000;2.000;8.000;4.000;15.000;12.438;15.800;15.000;11;12;0
2000;169;41;16;18;15.000;1.000;6.000;12.000;13.000;14.333;14.200;10.400;11;12;0
2000;169;48;18;21;19.000;0.000;10.000;0.000;17.000;16.500;14.800;13.200;11;12;0
2000;169;49;17;6;9.000;6.000;5.000;12.000;10.333;12.053;14.000;13.800;11;12;0
2000;169;50;21;20;13.000;2.000;8.000;4.000;12.000;12.647;13.600;14.200;11;12;0
2000;169;55;20;14;22.000;0.000;11.000;0.000;13.273;11.714;17.000;16.600;11;12;0
2000;169;57;1;3;1.000;64.000;1.000;122.000;10.429;9.586;3.000;2.200;11;12;1
2000;169;63;15;9;11.000;6.000;7.000;6.000;15.800;13.214;8.800;9.800;11;12;0
2000;169;64;15;13;16.000;0.000;7.000;6.000;17.400;13.000;12.800;9.600;11;12;0
2000;169;65;19;17;18.000;0.000;9.000;3.000;13.000;8.000;15.800;11.200;11;12;0
2000;170;14;1;5;3.000;61.000;1.000;135.000;10.667;8.065;3.200;2.000;13;13;0
2000;170;15;17;2;10.000;6.000;5.000;13.000;11.000;12.833;9.800;10.800;13;13;0
2000;170;21;22;11;6.000;18.000;4.000;18.000;7.333;7.643;15.200;16.000;13;13;0
2000;170;22;6;10;4.000;49.000;2.000;117.000;16.000;10.319;2.600;9.600;13;13;0
2000;170;23;3;6;5.000;20.000;3.000;30.000;8.333;8.212;9.000;6.000;13;13;1
2000;170;25;22;19;18.000;0.000;4.000;18.000;15.500;8.103;13.000;18.200;13;13;0
2000;170;30;6;4;2.000;68.000;2.000;117.000;7.000;10.400;12.000;9.200;13;13;1
2000;170;35;16;7;7.000;11.000;6.000;12.000;8.750;17.000;8.600;12.400;13;13;0
2000;170;37;21;16;14.000;2.000;8.000;4.000;17.000;12.400;14.600;13.400;13;13;0
2000;170;41;16;13;15.000;1.000;6.000;12.000;19.000;13.667;14.400;11.200;13;13;0
2000;170;48;18;21;19.000;0.000;10.000;0.000;16.000;16.793;14.000;14.200;13;13;0
2000;170;49;17;8;9.000;7.000;5.000;13.000;9.167;13.316;13.200;11.400;13;13;0
2000;170;50;21;20;13.000;2.000;8.000;4.000;12.750;12.571;14.000;13.000;13;13;0
2000;170;55;20;17;22.000;0.000;11.000;0.000;14.400;15.429;18.000;18.800;13;13;0
2000;170;57;1;1;1.000;74.000;1.000;135.000;10.875;7.938;2.000;2.600;13;13;1
2000;170;63;15;18;11.000;6.000;7.000;6.000;10.800;13.000;9.800;12.200;13;13;0
2000;170;64;15;15;16.000;0.000;7.000;6.000;12.200;12.733;13.400;12.200;13;13;0
2000;170;65;19;9;17.000;0.000;9.000;3.000;13.000;10.000;17.600;13.200;13;13;0
2000;171;14;1;5;3.000;61.000;1.000;141.000;11.500;10.524;2.600;2.200;14;14;0
2000;171;15;17;6;10.000;6.000;5.000;13.000;13.000;11.944;13.000;10.800;14;14;0
2000;171;21;22;9;6.000;18.000;4.000;20.000;11.000;10.071;18.800;16.400;14;14;0
2000;171;22;6;2;4.000;49.000;2.000;127.000;10.429;9.552;5.800;9.400;14;14;0
2000;171;23;3;7;5.000;24.000;3.000;34.000;7.000;9.705;6.800;7.400;14;14;1
2000;171;25;22;13;14.000;2.000;4.000;20.000;18.000;10.103;13.800;15.200;14;14;0
2000;171;30;6;1;2.000;78.000;2.000;127.000;6.857;9.600;12.200;8.600;14;14;1
2000;171;35;16;4;7.000;11.000;6.000;13.000;8.750;12.500;7.000;12.000;14;14;0
2000;171;37;21;10;16.000;2.000;7.000;7.000;14.000;15.700;14.400;14.800;14;14;0
2000;171;41;16;17;15.000;2.000;6.000;13.000;17.000;13.000;15.200;11.800;14;14;0
2000;171;48;18;21;19.000;0.000;10.000;0.000;20.000;17.690;13.600;14.800;14;14;0
2000;171;49;17;8;9.000;7.000;5.000;13.000;7.833;12.316;10.200;12.000;14;14;0
2000;171;50;21;11;12.000;5.000;7.000;7.000;16.500;15.871;16.000;16.200;14;14;0
2000;171;55;20;19;22.000;0.000;11.000;0.000;11.273;13.286;18.000;19.000;14;14;0
2000;171;57;1;3;1.000;80.000;1.000;141.000;9.250;10.641;1.400;5.400;14;14;1
2000;171;63;15;15;11.000;6.000;8.000;6.000;11.200;13.000;8.000;13.400;14;14;0
2000;171;64;15;16;17.000;0.000;8.000;6.000;15.800;12.600;13.600;11.200;14;14;0
2000;171;65;19;18;18.000;0.000;9.000;3.000;15.000;20.000;14.800;13.200;14;14;0
2000;173;14;1;3;3.000;67.000;2.000;153.000;10.400;7.500;6.600;9.000;22;16;1
2000;173;15;17;15;10.000;6.000;6.000;17.000;16.500;11.167;15.800;14.000;22;16;0
2000;173;21;22;12;6.000;18.000;4.000;20.000;9.667;9.500;18.200;11.200;22;16;0
2000;173;22;6;4;4.000;58.000;1.000;156.000;13.286;10.462;8.400;4.600;22;16;0
2000;173;23;3;6;5.000;24.000;3.000;36.000;11.333;8.778;6.600;11.800;22;16;0
2000;173;25;22;11;15.000;2.000;4.000;20.000;9.500;9.667;11.200;11.400;22;16;0
2000;173;30;6;1;1.000;98.000;1.000;156.000;9.000;10.222;5.400;5.000;22;16;1
2000;173;35;16;9;7.000;15.000;5.000;18.000;11.250;10.500;9.000;8.400;22;16;0
2000;173;37;21;13;16.000;2.000;7.000;7.000;13.000;13.571;15.000;14.800;22;16;0
2000;173;41;16;18;14.000;3.000;5.000;18.000;12.000;9.000;10.600;7.200;22;16;0
2000;173;48;18;21;19.000;0.000;10.000;0.000;18.000;16.038;13.200;12.400;22;16;0
2000;173;49;17;8;9.000;11.000;6.000;17.000;5.167;11.263;9.600;15.400;22;16;0
2000;173;50;21;14;12.000;5.000;7.000;7.000;14.000;13.467;12.800;14.200;22;16;0
2000;173;55;20;17;22.000;0.000;11.000;0.000;13.818;16.714;17.000;13.000;22;16;0
2000;173;57;1;2;2.000;86.000;2.000;153.000;6.556;7.333;5.000;9.400;22;16;1
2000;173;63;15;19;11.000;6.000;8.000;6.000;13.600;11.071;10.200;10.800;22;16;0
2000;173;64;15;20;18.000;0.000;8.000;6.000;15.400;11.000;12.800;10.600;22;16;0
2000;173;65;19;10;17.000;0.000;9.000;3.000;11.800;8.000;14.600;12.800;22;16;0
2000;174;14;1;3;3.000;73.000;2.000;162.000;16.000;9.500;6.600;6.200;2;17;1
2000;174;15;17;9;10.000;6.000;6.000;17.000;20.000;13.500;16.600;15.600;2;17;0
2000;174;21;22;13;6.000;18.000;4.000;20.000;11.000;9.500;16.600;13.000;2;17;0
2000;174;22;6;4;4.000;62.000;1.000;170.000;5.000;1.500;9.000;1.800;2;17;1
2000;174;23;3;8;5.000;24.000;3.000;36.000;17.000;15.000;8.600;15.200;2;17;0
2000;174;25;22;5;15.000;2.000;4.000;20.000;8.000;9.333;11.600;13.800;2;17;0
2000;174;30;6;1;1.000;108.000;1.000;170.000;2.000;2.000;1.400;2.200;2;17;1
2000;174;35;16;6;7.000;17.000;5.000;20.000;12.000;15.500;8.600;6.200;2;17;0
2000;174;37;21;14;16.000;2.000;7.000;7.000;14.000;16.000;16.200;14.400;2;17;0
2000;174;41;16;11;14.000;3.000;5.000;20.000;19.000;12.000;9.400;6.000;2;17;0
2000;174;48;18;21;19.000;0.000;10.000;0.000;9.000;12.000;13.200;13.400;2;17;0
2000;174;49;17;10;9.000;11.000;6.000;17.000;6.000;13.000;11.000;14.000;2;17;0
2000;174;55;20;18;22.000;0.000;11.000;0.000;7.000;20.000;17.400;16.400;2;17;0
2000;174;57;1;2;2.000;89.000;2.000;162.000;3.000;7.000;5.000;6.200;2;17;0
2000;174;64;15;20;18.000;0.000;8.000;6.000;13.000;9.333;11.400;11.400;2;17;0
2000;174;65;19;12;17.000;0.000;9.000;4.000;4.000;6.000;12.000;7.800;2;17;0
2001;141;2;15;10;4.000;3.000;3.000;4.000;9.000;12.700;16.200;11.800;1;1;0
2001;141;14;1;6;2.000;6.000;2.000;6.000;11.200;9.800;6.400;6.000;1;1;1
2001;141;21;22;17;13.000;0.000;10.000;0.000;9.800;8.909;14.400;12.600;1;1;0
2001;141;22;6;2;3.000;4.000;1.000;14.000;11.000;7.100;8.800;2.000;1;1;1
2001;141;30;6;1;1.000;10.000;1.000;14.000;8.200;6.727;1.200;2.400;1;1;1
2001;141;44;16;9;7.000;0.000;5.000;0.000;9.000;11.400;14.600;10.800;1;1;0
2001;141;49;17;4;5.000;2.000;4.000;2.000;7.000;14.727;13.600;16.000;1;1;0
2001;141;50;21;15;10.000;0.000;8.000;0.000;17.333;14.375;13.800;16.400;1;1;0
2001;141;55;20;14;9.000;0.000;7.000;0.000;16.000;10.875;15.200;16.800;1;1;0
2001;141;56;19;12;11.000;0.000;6.000;0.000;9.800;17.000;10.600;8.600;1;1;0
